transaction_id,customer_id,amount,channel,decline_code,timestamp,retry_count_so_far,merchant_category,is_recurring,customer_txn_history_len,label,is_anomaly,hour_of_day,day_of_week,is_weekend,amount_log,time_since_last_failure_hours,amount_vs_customer_avg_ratio,customer_risk_tier,data_source
8192d293-1419-4694-b177-05a583435d8d,d014f5c5-d2ad-42d7-a2e4-ede92a8eab7d,19.23,upi,LOW_BALANCE,2026-08-27T17:26:22.474987+00:00,2,utilities,0,53,insufficient_funds,0,17,2,0,3.007167,45.47,0.2115,standard,kaggle:mlg-ulb/creditcardfraud
853571e0-57e6-40af-8b39-6f2b33ee6d6a,7a644a86-eacf-4146-affe-f72c78bab720,8.91,upi,LOW_BALANCE,2026-07-23T02:22:19.475019+00:00,1,food,0,187,insufficient_funds,0,2,4,0,2.293544,700.93,0.1247,standard,kaggle:mlg-ulb/creditcardfraud
6a9cff23-699a-48a0-89a3-73ef64b9781f,11c245c1-660f-4e7c-b980-3aaf92be348f,9.99,card,CONNECTION_RESET,2026-07-12T16:43:43.475049+00:00,3,ecommerce,1,131,insufficient_funds,0,16,1,0,2.396986,326.24,0.0274,standard,kaggle:mlg-ulb/creditcardfraud
e114b0c5-5e81-41d0-9f28-0ba3081f661a,b1a8bbd7-170f-4f37-af76-2752f41b0bd7,313.47,wallet,GATEWAY_TIMEOUT,2026-07-06T17:39:51.475078+00:00,3,retail,0,128,auth_3ds_failure,0,17,0,0,5.750889,65.06,7.7122,standard,kaggle:mlg-ulb/creditcardfraud
55800710-6b42-4c71-a9dc-3dbdd63ccbda,5088f900-d572-43bc-a70e-caca251a741f,11.98,netbanking,CONNECTION_RESET,2026-07-12T20:37:40.475108+00:00,1,ecommerce,0,124,insufficient_funds,0,20,3,0,2.56341,181.81,0.1426,standard,kaggle:mlg-ulb/creditcardfraud
92e6414c-d169-4471-a956-f72d523f712a,cc7536fe-213a-4c51-b91c-ee6b2d4d5cce,25.0,card,INSUFFICIENT_FUNDS,2026-08-12T05:31:39.475136+00:00,0,ecommerce,0,171,insufficient_funds,0,5,1,0,3.258097,32.17,0.1748,standard,kaggle:mlg-ulb/creditcardfraud
3af3027a-ce8e-4a38-8628-42778129943a,7e4651bd-25ff-439b-aeb4-ca8662a42958,1.0,netbanking,INSUFFICIENT_FUNDS,2026-07-25T07:58:21.475165+00:00,0,travel,0,93,insufficient_funds,0,7,0,0,0.693147,402.76,0.015,standard,kaggle:mlg-ulb/creditcardfraud
55132c59-2aee-4358-aa0d-232835f4ba9e,302a06f3-7659-44a2-a9df-dd56433d97a0,121.45,card,AUTH_DECLINED,2026-08-17T06:27:29.475193+00:00,0,utilities,1,153,auth_3ds_failure,0,6,4,0,4.807703,328.7,3.076,standard,kaggle:mlg-ulb/creditcardfraud
356065a3-8228-4efa-b3e6-f260fac321c3,c03028eb-2744-4218-8847-1b1b63e4f2c1,59.7,card,LOW_BALANCE,2026-08-08T19:25:40.475221+00:00,1,retail,0,86,insufficient_funds,0,19,1,0,4.105944,198.61,0.8667,standard,kaggle:mlg-ulb/creditcardfraud
aec89d0a-4266-4758-91a0-9a1310f1119d,8a7ee290-efca-442a-967a-fe8be6d4f189,85.0,upi,CONNECTION_RESET,2026-08-12T04:32:02.475249+00:00,4,utilities,0,102,auth_3ds_failure,0,4,6,1,4.454347,431.15,1.4368,standard,kaggle:mlg-ulb/creditcardfraud
6e6f20c1-5bd1-41e4-ac54-f1fb765c4ead,75c13a9b-a888-41e6-8a0c-cb8f9b7b2bee,5.0,netbanking,CONNECTION_RESET,2026-06-01T08:04:56.475274+00:00,2,travel,1,110,insufficient_funds,0,8,1,0,1.791759,100.67,0.0696,standard,kaggle:mlg-ulb/creditcardfraud
052fc510-5b67-451c-8c19-76540c914ab7,3f48b877-7da1-42a4-bda5-2da5c2956495,9.59,upi,GATEWAY_TIMEOUT,2026-08-01T17:32:25.475299+00:00,0,travel,0,113,insufficient_funds,0,17,4,0,2.35991,715.39,0.142,standard,kaggle:mlg-ulb/creditcardfraud
13100cc2-9783-4d7f-ba9f-b8e1d45f2579,4c4f2953-1ac8-420e-ba5d-43295019bca7,27.42,card,CONNECTION_RESET,2026-06-04T18:35:41.475323+00:00,0,ecommerce,0,182,auth_3ds_failure,0,18,5,1,3.347093,165.54,0.2402,standard,kaggle:mlg-ulb/creditcardfraud
cc78a429-a0ff-492a-b164-c9689e036029,30de86b9-a05f-4abb-8596-34a9d8fde5ef,2.99,upi,GATEWAY_TIMEOUT,2026-06-09T04:42:40.475348+00:00,0,ecommerce,0,138,insufficient_funds,0,4,2,0,1.383791,38.35,0.0315,standard,kaggle:mlg-ulb/creditcardfraud
d050cf54-d1d7-435e-80f2-6883a5e043ee,7e34636c-faa0-4f57-8b98-8271fc062c89,82.34,wallet,AUTH_DECLINED,2026-08-10T01:38:45.475374+00:00,2,retail,0,159,gateway_timeout,0,1,6,1,4.422929,472.24,0.819,standard,kaggle:mlg-ulb/creditcardfraud
74a3b57c-45e1-46ad-81cf-5a4ed85a9de5,7b094454-8856-49de-a8f5-60df2efdae2a,9.5,card,3DS_FAILED,2026-08-25T03:27:26.475398+00:00,0,insurance,0,91,insufficient_funds,0,3,0,0,2.351375,318.12,0.1618,standard,kaggle:mlg-ulb/creditcardfraud
1750c65f-7a1d-4f99-ada5-0e77fa6a053a,302a06f3-7659-44a2-a9df-dd56433d97a0,2.0,upi,LOW_BALANCE,2026-07-04T23:48:05.475422+00:00,0,utilities,1,188,insufficient_funds,0,23,5,1,1.098612,653.92,0.0461,standard,kaggle:mlg-ulb/creditcardfraud
a3bc4f5a-c103-4c4e-9183-b33ef5926d9e,9a32cb18-907f-4ed6-9aaf-a521be70fab8,21.13,card,GATEWAY_TIMEOUT,2026-07-06T22:52:28.475447+00:00,2,travel,0,121,insufficient_funds,0,22,4,0,3.096934,175.73,0.0628,standard,kaggle:mlg-ulb/creditcardfraud
e0cdcb48-3c58-4342-b8a1-c156505a0a2e,d014f5c5-d2ad-42d7-a2e4-ede92a8eab7d,79.0,wallet,CONNECTION_RESET,2026-07-04T06:17:57.475472+00:00,0,gaming,0,78,insufficient_funds,0,6,6,1,4.382027,467.09,0.9047,standard,kaggle:mlg-ulb/creditcardfraud
3f5f5afc-4f73-4287-86f1-7c11ccd8e810,ee92944d-db10-4737-a8aa-cbf66f98e047,68.89,netbanking,3DS_FAILED,2026-07-24T05:38:45.475496+00:00,1,ecommerce,0,127,gateway_timeout,0,5,5,1,4.246923,324.76,0.4857,standard,kaggle:mlg-ulb/creditcardfraud
84a4daf8-a95c-4930-8acb-4f38efd9607d,4bcd1308-adbc-4366-b9d4-a3b107da9ce4,280.0,card,LOW_BALANCE,2026-06-06T19:51:04.475521+00:00,2,utilities,0,73,gateway_timeout,0,19,6,1,5.638355,684.79,13.4082,standard,kaggle:mlg-ulb/creditcardfraud
f8ecd4d4-a58d-4c7a-8e71-856b999cbe39,c05a4f7d-5c42-4828-a701-6fa9f28bea31,15.0,upi,AUTH_DECLINED,2026-08-18T20:23:47.475545+00:00,4,food,1,57,insufficient_funds,0,20,2,0,2.772589,369.06,0.1478,standard,kaggle:mlg-ulb/creditcardfraud
2b043557-691b-4e2c-99f7-4a08b4fa5a99,15c3b645-fe80-45a3-a6fb-f1e9fcaa90dc,29.56,upi,3DS_FAILED,2026-07-01T05:17:10.475569+00:00,2,ecommerce,1,113,insufficient_funds,0,5,4,0,3.419692,78.56,0.3857,standard,kaggle:mlg-ulb/creditcardfraud
c88bc254-71b1-48af-a202-e65ce57a4b40,d29da229-a717-4d8e-9521-91e5a5b09d2c,0.77,netbanking,LOW_BALANCE,2026-07-21T07:39:39.475592+00:00,1,gaming,0,175,insufficient_funds,0,7,0,0,0.57098,425.5,0.0179,standard,kaggle:mlg-ulb/creditcardfraud
2f9fa7f4-e349-40bf-bd56-2c73f65fcc52,65f3fa5e-6132-4984-83b7-af0f3fc69296,1.0,upi,3DS_FAILED,2026-07-31T15:28:59.475616+00:00,1,food,0,192,insufficient_funds,0,15,6,1,0.693147,528.18,0.0144,standard,kaggle:mlg-ulb/creditcardfraud
8b268958-21f2-49c7-81f8-7a75d5bf355f,5fa2a652-ddfc-4b6a-93af-21a37d4e6ca0,25.77,card,AUTH_DECLINED,2026-07-15T22:27:03.475639+00:00,0,travel,0,84,gateway_timeout,0,22,3,0,3.287282,301.2,0.1772,standard,kaggle:mlg-ulb/creditcardfraud
e71e10c1-3213-4bda-a5a3-7041fd30ea2e,4097d55e-b567-4b77-907e-4e3e026df50d,100.0,card,AUTH_DECLINED,2026-08-04T20:16:31.475663+00:00,3,utilities,1,11,gateway_timeout,0,20,4,0,4.615121,632.51,1.1145,standard,kaggle:mlg-ulb/creditcardfraud
49f7953d-589f-42c3-ae2f-11fa4a99cbad,128c7ff3-79ea-4fae-a949-4075d78e257d,1464.94,card,LOW_BALANCE,2026-07-12T19:31:40.475686+00:00,4,utilities,0,80,auth_3ds_failure,0,19,5,1,7.290252,411.96,50.8086,standard,kaggle:mlg-ulb/creditcardfraud
18daf909-20a1-4c02-a20a-436753f31fd3,078ed005-9756-41e4-8975-60fca185b3d4,8.99,card,CONNECTION_RESET,2026-08-08T09:36:55.475710+00:00,0,utilities,0,153,insufficient_funds,0,9,0,0,2.301585,586.18,0.1282,standard,kaggle:mlg-ulb/creditcardfraud
b38199b7-ef22-4f70-b3a8-320355e266ad,384fd297-fb8e-4875-b68f-2344d00096d0,9.99,wallet,INSUFFICIENT_FUNDS,2026-07-21T07:40:28.475733+00:00,1,gaming,0,133,insufficient_funds,0,7,6,1,2.396986,214.16,0.1412,standard,kaggle:mlg-ulb/creditcardfraud
b003dab4-c835-425d-a6ec-bda61e4d4390,5fa2a652-ddfc-4b6a-93af-21a37d4e6ca0,9.72,card,LOW_BALANCE,2026-07-14T02:43:38.475756+00:00,0,ecommerce,1,23,insufficient_funds,0,2,6,1,2.372111,42.93,0.0688,standard,kaggle:mlg-ulb/creditcardfraud
fac652f4-b53c-49a8-b6b6-3ff073cbc6ab,7a644a86-eacf-4146-affe-f72c78bab720,22.0,card,AUTH_DECLINED,2026-08-23T07:21:35.475779+00:00,2,ecommerce,0,43,insufficient_funds,0,7,0,0,3.135494,412.87,0.3212,standard,kaggle:mlg-ulb/creditcardfraud
0ec9c2fb-2ec8-4000-bcd1-1c6343adbfe7,b8bb68e9-21f3-4174-b01c-cfa6c5f09cb7,38.3,wallet,3DS_FAILED,2026-06-08T19:14:40.475803+00:00,0,utilities,1,189,insufficient_funds,0,19,6,1,3.671225,115.1,0.8341,standard,kaggle:mlg-ulb/creditcardfraud
0a45c273-42c1-44bb-8d78-3bac00e0dada,4accf9a8-17b9-4d9f-97df-aadc0824d76e,12.16,upi,LOW_BALANCE,2026-08-19T14:34:14.475827+00:00,3,ecommerce,0,46,insufficient_funds,0,14,4,0,2.577182,317.4,0.0927,standard,kaggle:mlg-ulb/creditcardfraud
2947a6d6-18e3-4fbd-8986-8323ebf02947,8e185f6d-ec6b-4297-807f-4159513fb19a,10.65,upi,GATEWAY_TIMEOUT,2026-08-24T04:57:01.475850+00:00,0,travel,1,52,insufficient_funds,0,4,1,0,2.455306,715.14,0.1919,standard,kaggle:mlg-ulb/creditcardfraud
aa66e820-672f-40f0-ad04-c90c6106deef,82bd608a-0df5-4eeb-8511-a7029dea6dcc,1.0,netbanking,INSUFFICIENT_FUNDS,2026-08-09T03:54:58.475874+00:00,1,gaming,1,76,insufficient_funds,0,3,6,1,0.693147,706.79,0.0055,standard,kaggle:mlg-ulb/creditcardfraud
3411818c-44a9-4ef9-b737-90cf2c219af8,9056b168-6406-4924-b12b-ff56a750414f,8.99,card,3DS_FAILED,2026-08-18T02:08:23.475897+00:00,3,travel,0,164,insufficient_funds,0,2,4,0,2.301585,397.92,0.1653,standard,kaggle:mlg-ulb/creditcardfraud
0bd2d1df-32cb-4741-a3e8-b6ffbbb3facc,5b0c99b2-20c1-4888-ac83-690ffbae9949,3.0,netbanking,CONNECTION_RESET,2026-08-24T09:27:24.475920+00:00,0,utilities,1,152,insufficient_funds,0,9,5,1,1.386294,139.55,0.0409,standard,kaggle:mlg-ulb/creditcardfraud
166d21ff-0a05-4b5b-80e0-3a2e989bbace,5fa2a652-ddfc-4b6a-93af-21a37d4e6ca0,89.0,wallet,CONNECTION_RESET,2026-06-26T16:52:03.475943+00:00,0,food,1,14,insufficient_funds,0,16,6,1,4.49981,696.94,0.65,standard,kaggle:mlg-ulb/creditcardfraud
bbd93525-2d68-4f01-b60f-2a5c654bb400,5159c5c0-2ae7-4ecf-9e37-1f495226ec3b,0.0,upi,AUTH_DECLINED,2026-08-23T01:42:41.476017+00:00,0,food,1,153,insufficient_funds,0,1,3,0,0.0,18.47,0.0,standard,kaggle:mlg-ulb/creditcardfraud
c2953d60-5b0a-4284-8d77-ddc16019653d,9056b168-6406-4924-b12b-ff56a750414f,579.98,upi,GATEWAY_TIMEOUT,2026-06-07T17:25:03.476045+00:00,3,travel,0,51,auth_3ds_failure,0,17,0,0,6.364716,346.6,11.1826,standard,kaggle:mlg-ulb/creditcardfraud
70c8e3ea-c023-4311-bcfc-c172ac10f4f4,9775cdce-a2ed-45c9-8429-5dabe603244f,1.29,card,CONNECTION_RESET,2026-08-11T06:18:01.476068+00:00,3,travel,1,160,insufficient_funds,0,6,3,0,0.828552,338.77,0.0019,standard,kaggle:mlg-ulb/creditcardfraud
22e1aed6-e79d-4632-857d-ae7247372977,d600c151-57f7-4260-b8d5-456c8977b21b,8.51,card,CONNECTION_RESET,2026-06-30T06:28:03.476091+00:00,1,utilities,0,172,insufficient_funds,0,6,4,0,2.252344,398.56,0.1745,standard,kaggle:mlg-ulb/creditcardfraud
667e627a-dbd2-425b-afef-0db50c04db13,a373ba54-86d9-415e-a588-7fcbbbf1f663,29.2,card,INSUFFICIENT_FUNDS,2026-08-04T07:46:36.476115+00:00,2,food,1,153,gateway_timeout,0,7,6,1,3.407842,660.02,0.1807,standard,kaggle:mlg-ulb/creditcardfraud
8c549d4f-a66a-4d31-9718-b51e442bfe1b,8bc20e99-3892-4055-8a37-8e24cc30d537,0.0,upi,GATEWAY_TIMEOUT,2026-08-16T17:53:33.476139+00:00,0,retail,1,137,insufficient_funds,0,17,3,0,0.0,601.84,0.0,standard,kaggle:mlg-ulb/creditcardfraud
833eae70-ae90-44b2-a03c-1322dc8253c3,511546ad-8ad4-414c-a9d1-2f7e7f661ae6,62.95,upi,LOW_BALANCE,2026-06-26T15:22:47.476162+00:00,3,utilities,0,34,insufficient_funds,0,15,4,0,4.158102,111.97,1.2581,standard,kaggle:mlg-ulb/creditcardfraud
5b3ec4b7-50e1-43f0-bf4a-d6a3fd8c2703,a2cdc323-1644-4cbe-a002-fef498cf6780,62.59,upi,AUTH_DECLINED,2026-07-20T09:58:43.476186+00:00,4,ecommerce,0,196,gateway_timeout,0,9,6,1,4.152456,605.48,0.8236,standard,kaggle:mlg-ulb/creditcardfraud
7e960de8-cdb5-413e-b623-77dd276295e1,cd6cb981-a663-4637-9782-a53c702397f1,2.99,upi,GATEWAY_TIMEOUT,2026-06-26T02:35:34.476210+00:00,1,ecommerce,1,53,insufficient_funds,0,2,5,1,1.383791,279.87,0.0695,standard,kaggle:mlg-ulb/creditcardfraud
80979864-63b6-4a84-9346-3e3734c9327c,ede6ab0e-0a3e-47ff-af3c-25bf88bd2cd4,360.16,upi,INSUFFICIENT_FUNDS,2026-06-13T00:19:27.476234+00:00,0,gaming,0,12,gateway_timeout,0,0,5,1,5.889321,142.09,7.3584,standard,kaggle:mlg-ulb/creditcardfraud
c119ba51-89fb-4433-a557-8c46801abbbf,bfceec3b-a85f-4076-ba88-88b10befecae,89.0,card,INSUFFICIENT_FUNDS,2026-07-19T04:58:16.476257+00:00,0,food,1,65,gateway_timeout,0,4,2,0,4.49981,384.17,0.7518,standard,kaggle:mlg-ulb/creditcardfraud
7bdd1fae-d229-4f04-80ff-246d316c9ef2,945033f6-74ba-4d44-901b-de0e0d4180fd,30.33,upi,AUTH_DECLINED,2026-08-16T09:22:39.476281+00:00,1,ecommerce,0,55,gateway_timeout,0,9,3,0,3.444576,427.46,0.6827,standard,kaggle:mlg-ulb/creditcardfraud
8c16b1c7-d14a-48d6-a01f-eba177efffcd,7e4651bd-25ff-439b-aeb4-ca8662a42958,120.0,netbanking,3DS_FAILED,2026-06-02T02:26:24.476307+00:00,0,food,0,152,gateway_timeout,0,2,1,0,4.795791,56.25,1.9029,standard,kaggle:mlg-ulb/creditcardfraud
f9fb3a0d-1dbf-4c85-ab89-3f1efb44bbbc,55c22be8-a1e9-4913-8e6b-3b28526f1329,59.88,netbanking,GATEWAY_TIMEOUT,2026-07-22T20:09:35.476331+00:00,2,travel,0,182,insufficient_funds,0,20,6,1,4.108905,496.91,0.8159,standard,kaggle:mlg-ulb/creditcardfraud
f0bab574-044a-4dec-bc56-cdcf08ac0a5f,fe5ecb74-0ee4-43c1-a8a4-cabce2101258,62.18,netbanking,3DS_FAILED,2026-07-27T07:59:06.476355+00:00,1,ecommerce,0,16,auth_3ds_failure,0,7,4,0,4.145988,57.54,0.4157,standard,kaggle:mlg-ulb/creditcardfraud
637bbbaf-b429-445a-a5f0-3b2e086e5c8b,4311388e-faf2-421b-b8d1-3a08267ab8d9,40.0,upi,GATEWAY_TIMEOUT,2026-06-18T19:58:16.476379+00:00,4,travel,0,57,gateway_timeout,0,19,3,0,3.713572,91.14,0.2666,standard,kaggle:mlg-ulb/creditcardfraud
2f079ccf-3d2a-4885-971e-8cbee6263266,55c22be8-a1e9-4913-8e6b-3b28526f1329,20.0,upi,AUTH_DECLINED,2026-08-28T01:27:21.476403+00:00,2,utilities,0,5,gateway_timeout,0,1,3,0,3.044522,369.94,0.2757,standard,kaggle:mlg-ulb/creditcardfraud
24847a14-287e-4f7a-b82a-3d49cea518b2,b268e6e2-caa1-4ea7-ac31-55e62fa59fab,50.56,card,LOW_BALANCE,2026-08-22T20:54:40.476426+00:00,0,ecommerce,0,100,auth_3ds_failure,0,20,5,1,3.942746,242.99,1.5846,standard,kaggle:mlg-ulb/creditcardfraud
ce06ec0a-532a-472f-838e-a78a83f2f9d9,a51eef67-f0ab-4c31-817b-be13aeda0614,3.57,netbanking,3DS_FAILED,2026-08-11T06:52:45.476450+00:00,3,gaming,0,39,insufficient_funds,0,6,6,1,1.519513,530.91,0.0611,standard,kaggle:mlg-ulb/creditcardfraud
354dcdc3-0a2e-413b-b0c6-0aa3b917e374,1b29c93b-53ba-4ce5-b1a2-ca268b1798e8,1.52,card,CONNECTION_RESET,2026-06-30T20:48:40.476474+00:00,0,travel,0,41,insufficient_funds,0,20,5,1,0.924259,428.27,0.0169,standard,kaggle:mlg-ulb/creditcardfraud
874f1c15-9b26-4ef2-ad22-9a13e0eb5409,716e4e8e-0c3d-4c0e-acbb-ea5068b8920d,1.98,upi,GATEWAY_TIMEOUT,2026-06-17T06:51:19.476498+00:00,2,travel,0,136,insufficient_funds,0,6,6,1,1.091923,59.7,0.0279,standard,kaggle:mlg-ulb/creditcardfraud
5b039696-90fc-446e-bf5f-5e3d92e818c6,15c3b645-fe80-45a3-a6fb-f1e9fcaa90dc,4.49,netbanking,CONNECTION_RESET,2026-06-12T11:51:48.476521+00:00,0,travel,0,58,insufficient_funds,0,11,2,0,1.702928,641.46,0.0613,standard,kaggle:mlg-ulb/creditcardfraud
0ea68282-39d6-4909-944d-efb9cf7a9ea2,9a45602f-4472-484b-a80b-4a829eca70d4,45.24,card,INSUFFICIENT_FUNDS,2026-07-28T00:03:09.476545+00:00,0,ecommerce,1,102,gateway_timeout,0,0,2,0,3.833845,146.1,1.4601,standard,kaggle:mlg-ulb/creditcardfraud
9746b09f-2cb7-4a21-b480-65e9a05e84fe,4bf7c160-7d04-487f-adc2-fda2b710e6f4,43.48,upi,GATEWAY_TIMEOUT,2026-07-20T20:34:57.476569+00:00,2,food,0,88,insufficient_funds,0,20,1,0,3.79504,265.21,0.6062,standard,kaggle:mlg-ulb/creditcardfraud
8fbd1502-bb54-4d0b-9cd9-79368c2cb44a,8e185f6d-ec6b-4297-807f-4159513fb19a,1.0,card,LOW_BALANCE,2026-06-19T02:26:16.476593+00:00,0,ecommerce,0,45,insufficient_funds,0,2,1,0,0.693147,485.48,0.0187,standard,kaggle:mlg-ulb/creditcardfraud
e093b788-da56-4d7f-a224-41ad4f4da4a0,5c09113a-4dfd-4007-bcd3-b5d6d27ea4ec,136.0,card,GATEWAY_TIMEOUT,2026-08-09T19:04:55.476619+00:00,1,ecommerce,1,89,insufficient_funds,0,19,3,0,4.919981,132.53,2.1982,standard,kaggle:mlg-ulb/creditcardfraud
5c6614e7-3a71-4c84-aade-af7d0eaf175e,dc881522-d97d-4805-8b25-288d0b8ed7b9,84.9,netbanking,3DS_FAILED,2026-07-19T21:56:59.476643+00:00,0,insurance,0,200,auth_3ds_failure,0,21,6,1,4.453184,44.84,0.7155,standard,kaggle:mlg-ulb/creditcardfraud
7dfc3d36-a601-4bfb-aadf-2d11ec285af6,128c7ff3-79ea-4fae-a949-4075d78e257d,49.66,upi,3DS_FAILED,2026-08-15T16:44:02.476667+00:00,1,ecommerce,0,181,auth_3ds_failure,0,16,6,1,3.925137,631.25,0.5108,standard,kaggle:mlg-ulb/creditcardfraud
50636b91-50ec-4836-bea3-cc57449b6505,c994bcfe-1169-483d-8fdf-4f4b848f5862,96.38,upi,GATEWAY_TIMEOUT,2026-06-12T20:25:19.476692+00:00,0,gaming,1,144,gateway_timeout,0,20,0,0,4.578621,390.39,1.0757,standard,kaggle:mlg-ulb/creditcardfraud
bfc00351-2048-4843-bc45-c56ca2c2917c,c107084d-814b-4b57-bd0a-d7a870dfab77,364.19,upi,UNUSUAL_PATTERN,2026-08-04T19:31:04.476716+00:00,1,food,0,48,fraud_flag,1,19,1,0,5.900418,390.79,4.7647,suspicious,kaggle:mlg-ulb/creditcardfraud
d9cec0c0-4518-4931-a113-dbd1941de9da,092fec3d-2b3e-49ba-8677-9730ed613a91,3.75,card,CONNECTION_RESET,2026-08-01T02:25:57.476740+00:00,2,ecommerce,1,103,insufficient_funds,0,2,5,1,1.558145,496.37,0.0368,standard,kaggle:mlg-ulb/creditcardfraud
26d29739-a76d-47cd-9155-c924ffdd236f,c994bcfe-1169-483d-8fdf-4f4b848f5862,0.99,card,3DS_FAILED,2026-07-29T01:24:25.476763+00:00,0,utilities,1,50,insufficient_funds,0,1,3,0,0.688135,474.57,0.011,standard,kaggle:mlg-ulb/creditcardfraud
dc41f53b-6113-4c90-9f29-ed59d3b4d0f1,bfceec3b-a85f-4076-ba88-88b10befecae,5.99,card,3DS_FAILED,2026-07-02T06:19:08.476786+00:00,0,ecommerce,0,145,insufficient_funds,0,6,1,0,1.944481,587.24,0.0511,standard,kaggle:mlg-ulb/creditcardfraud
fd076439-e7da-4d9e-b507-ed2b4a7ae478,fd43f345-66a4-476b-8d2a-7b1b34fd8c6d,152.65,card,LOW_BALANCE,2026-06-09T21:03:01.476810+00:00,2,gaming,1,174,insufficient_funds,0,21,4,0,5.034677,200.37,2.9538,standard,kaggle:mlg-ulb/creditcardfraud
ab3e7352-2808-4180-88fc-8cae9d4a0d11,9af09629-65d7-4aa6-978b-e902bc24c6f9,1.52,upi,LOW_BALANCE,2026-07-28T20:13:07.476834+00:00,0,utilities,1,45,insufficient_funds,0,20,2,0,0.924259,485.03,0.0197,standard,kaggle:mlg-ulb/creditcardfraud
fd9fac49-fe08-4cae-a89b-0ec25f632d17,ae5a677f-3d54-4881-8841-640acdb9d997,1.98,netbanking,AUTH_DECLINED,2026-08-03T03:59:46.476857+00:00,0,travel,0,118,insufficient_funds,0,3,4,0,1.091923,700.16,0.0347,standard,kaggle:mlg-ulb/creditcardfraud
ad57b71b-674a-4e4f-875b-ab6ae4157dac,5be88e51-8017-466b-b52d-033c746026dc,37.0,card,CONNECTION_RESET,2026-07-22T23:21:54.476897+00:00,1,utilities,0,85,gateway_timeout,0,23,0,0,3.637586,44.62,0.7225,standard,kaggle:mlg-ulb/creditcardfraud
07adf0e4-da39-4859-a9b3-d629d04a71df,cacfd874-b058-43f4-be7e-05d636daa684,67.94,card,CONNECTION_RESET,2026-06-25T17:15:22.476924+00:00,2,ecommerce,0,19,insufficient_funds,0,17,3,0,4.233237,445.43,0.383,standard,kaggle:mlg-ulb/creditcardfraud
0ae3f9f4-b49e-42ae-855d-9bab4158bb8a,55526dbb-4a8f-402e-81da-405f84218f1e,7.58,upi,GATEWAY_TIMEOUT,2026-08-11T23:27:18.476952+00:00,2,utilities,0,172,insufficient_funds,0,23,4,0,2.149434,38.72,0.0888,standard,kaggle:mlg-ulb/creditcardfraud
280bda45-dfc9-4dce-ab02-56ec0b6712c8,9056b168-6406-4924-b12b-ff56a750414f,41.48,netbanking,3DS_FAILED,2026-06-15T02:22:44.476978+00:00,0,ecommerce,0,136,gateway_timeout,0,2,5,1,3.749033,556.02,0.5207,standard,kaggle:mlg-ulb/creditcardfraud
8e2748dd-5460-48b8-9959-fa65e42df3eb,c994bcfe-1169-483d-8fdf-4f4b848f5862,1.0,card,INSUFFICIENT_FUNDS,2026-07-27T14:13:51.477004+00:00,1,travel,0,83,insufficient_funds,0,14,0,0,0.693147,561.15,0.0117,standard,kaggle:mlg-ulb/creditcardfraud
57bb39b8-2aa5-4a11-b6b9-0bb117af13a5,f017d28a-d237-4c4a-b2bf-5687c7031cca,29.99,upi,GATEWAY_TIMEOUT,2026-07-21T03:32:08.477031+00:00,2,utilities,0,162,gateway_timeout,0,3,4,0,3.433665,351.69,0.5403,standard,kaggle:mlg-ulb/creditcardfraud
d7666dbf-dafd-4543-ae4a-746daa6a6b68,32da1865-e9d0-4d75-85b1-35fbdd30ecff,5.13,card,LOW_BALANCE,2026-08-10T00:21:45.477056+00:00,4,retail,0,126,insufficient_funds,0,0,1,0,1.813195,192.56,0.0901,standard,kaggle:mlg-ulb/creditcardfraud
16300cfd-e533-4fd2-8cda-2979eebc8694,16f80ad9-9a10-4f74-8b84-dde72047e79f,41.72,card,AUTH_DECLINED,2026-08-01T23:17:54.477091+00:00,0,insurance,0,195,gateway_timeout,0,23,6,1,3.754667,243.7,0.6839,standard,kaggle:mlg-ulb/creditcardfraud
c350fa05-6149-4e70-b901-d4531d19bfce,193a666b-0968-4ced-840d-55bb7fe68192,49.97,card,INSUFFICIENT_FUNDS,2026-08-15T18:35:35.477124+00:00,1,food,0,2,auth_3ds_failure,0,18,2,0,3.931237,573.65,0.906,standard,kaggle:mlg-ulb/creditcardfraud
67fd0c86-495f-483b-8e19-4768838ed545,4fc5b6d5-d8a3-4dee-92a2-aa3653bca35d,18.95,card,GATEWAY_TIMEOUT,2026-06-05T20:00:47.477165+00:00,1,food,0,56,insufficient_funds,0,20,2,0,2.993229,449.77,0.4333,standard,kaggle:mlg-ulb/creditcardfraud
1308d163-8967-4234-b442-1462b45a9b54,aa445e1f-ca4f-4141-9b3c-73ca482a77e5,5.85,card,INSUFFICIENT_FUNDS,2026-06-01T22:28:52.477192+00:00,1,ecommerce,0,9,insufficient_funds,0,22,5,1,1.924249,520.17,0.0773,standard,kaggle:mlg-ulb/creditcardfraud
51c47387-64a4-456c-9fc7-453f6c7dd7cc,bfceec3b-a85f-4076-ba88-88b10befecae,0.75,card,AUTH_DECLINED,2026-07-30T00:27:04.477219+00:00,0,ecommerce,0,6,insufficient_funds,0,0,1,0,0.559616,434.59,0.0067,standard,kaggle:mlg-ulb/creditcardfraud
3781c4bb-852b-417e-8aaf-31d5bd7c92b6,8e42ea82-81fe-416a-b744-bba5f3e117c7,33.03,upi,LOW_BALANCE,2026-07-26T05:44:32.477245+00:00,0,gaming,0,53,insufficient_funds,0,5,1,0,3.527242,326.12,0.4544,standard,kaggle:mlg-ulb/creditcardfraud
